Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,disease,Group,condition
SRR13934405,miRNA-Seq,75,1553029950,PRJNA713778,SAMN18261631,467790571,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313580,GSM5159720,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159720,Blood plasma,SRP310247,ALS,enrolment,
SRR13934406,miRNA-Seq,75,2234203050,PRJNA713778,SAMN18261630,671392031,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313581,GSM5159721,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:40:00Z,1,GSM5159721,Blood plasma,SRP310247,ALS,enrolment,
SRR13934407,miRNA-Seq,44,494273232,PRJNA713778,SAMN18261629,217252123,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313582,GSM5159722,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159722,Blood plasma,SRP310247,ALS,enrolment,
SRR13934408,miRNA-Seq,46,334589293,PRJNA713778,SAMN18261628,144816181,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313583,GSM5159723,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159723,Blood plasma,SRP310247,ALS,enrolment,
SRR13934409,miRNA-Seq,75,494480475,PRJNA713778,SAMN18261627,175492100,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313584,GSM5159724,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159724,Blood plasma,SRP310247,ALS,enrolment,
SRR13934410,miRNA-Seq,75,570431850,PRJNA713778,SAMN18261626,212230621,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313585,GSM5159725,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159725,Blood plasma,SRP310247,ALS,enrolment,
SRR13934411,miRNA-Seq,46,808609741,PRJNA713778,SAMN18261625,352611997,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313586,GSM5159726,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159726,Blood plasma,SRP310247,ALS,enrolment,
SRR13934412,miRNA-Seq,43,237316168,PRJNA713778,SAMN18261624,105946624,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313587,GSM5159727,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159727,Blood plasma,SRP310247,ALS,enrolment,
SRR13934413,miRNA-Seq,75,1879241850,PRJNA713778,SAMN18261623,566966512,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313588,GSM5159728,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159728,Blood plasma,SRP310247,ALS,enrolment,
SRR13934414,miRNA-Seq,44,310576075,PRJNA713778,SAMN18261673,139075773,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313589,GSM5159729,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159729,Blood plasma,SRP310247,ALS,enrolment,
SRR13934415,miRNA-Seq,75,678942375,PRJNA713778,SAMN18261672,266917266,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313590,GSM5159730,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159730,Blood plasma,SRP310247,ALS,enrolment,
SRR13934416,miRNA-Seq,49,486345238,PRJNA713778,SAMN18261671,203603190,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313591,GSM5159731,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159731,Blood plasma,SRP310247,ALS,enrolment,
SRR13934417,miRNA-Seq,75,1928304000,PRJNA713778,SAMN18261670,575441082,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313592,GSM5159732,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159732,Blood plasma,SRP310247,ALS,enrolment,
SRR13934418,miRNA-Seq,44,441258494,PRJNA713778,SAMN18261669,191707357,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313593,GSM5159733,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159733,Blood plasma,SRP310247,ALS,enrolment,
SRR13934419,miRNA-Seq,41,260704987,PRJNA713778,SAMN18261668,115471140,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313594,GSM5159734,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159734,Blood plasma,SRP310247,ALS,enrolment,
SRR13934420,miRNA-Seq,75,2330258175,PRJNA713778,SAMN18261667,709103279,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313595,GSM5159735,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:42:00Z,1,GSM5159735,Blood plasma,SRP310247,ALS,enrolment,
SRR13934421,miRNA-Seq,75,1182328425,PRJNA713778,SAMN18261666,362330450,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313596,GSM5159736,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159736,Blood plasma,SRP310247,ALS,enrolment,
SRR13934422,miRNA-Seq,55,271181411,PRJNA713778,SAMN18261665,113539787,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313597,GSM5159737,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159737,Blood plasma,SRP310247,ALS,enrolment,
SRR13934423,miRNA-Seq,48,365702429,PRJNA713778,SAMN18261664,155053086,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313598,GSM5159738,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159738,Blood plasma,SRP310247,ALS,enrolment,
SRR13934424,miRNA-Seq,47,415813793,PRJNA713778,SAMN18261675,182886746,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313599,GSM5159739,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159739,Blood plasma,SRP310247,ALS,enrolment,
SRR13934425,miRNA-Seq,75,1357996050,PRJNA713778,SAMN18261674,511921043,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313600,GSM5159740,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159740,Blood plasma,SRP310247,ALS,enrolment,
SRR13934426,miRNA-Seq,48,456811622,PRJNA713778,SAMN18261678,197843035,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313601,GSM5159741,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159741,Blood plasma,SRP310247,ALS,enrolment,
SRR13934427,miRNA-Seq,48,424624746,PRJNA713778,SAMN18261677,183467606,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313602,GSM5159742,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159742,Blood plasma,SRP310247,ALS,enrolment,
SRR13934428,miRNA-Seq,49,464999741,PRJNA713778,SAMN18261676,197409950,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313603,GSM5159743,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159743,Blood plasma,SRP310247,ALS,enrolment,
SRR13934429,miRNA-Seq,50,321826787,PRJNA713778,SAMN18261594,137831848,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313604,GSM5159744,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159744,Blood plasma,SRP310247,ALS,enrolment,
SRR13934430,miRNA-Seq,75,1456502775,PRJNA713778,SAMN18261593,443604471,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313605,GSM5159745,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159745,Blood plasma,SRP310247,ALS,enrolment,
SRR13934431,miRNA-Seq,50,710910812,PRJNA713778,SAMN18261592,305946491,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313606,GSM5159746,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159746,Blood plasma,SRP310247,ALS,enrolment,
SRR13934432,miRNA-Seq,48,385058746,PRJNA713778,SAMN18261591,169762946,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313607,GSM5159747,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159747,Blood plasma,SRP310247,ALS,enrolment,
SRR13934433,miRNA-Seq,51,552018403,PRJNA713778,SAMN18261590,237639111,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313608,GSM5159748,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159748,Blood plasma,SRP310247,ALS,enrolment,
SRR13934434,miRNA-Seq,75,367706925,PRJNA713778,SAMN18261589,134185909,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313609,GSM5159749,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159749,Blood plasma,SRP310247,ALS,enrolment,
SRR13934435,miRNA-Seq,75,274417050,PRJNA713778,SAMN18261588,92845329,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313610,GSM5159750,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159750,Blood plasma,SRP310247,ALS,enrolment,
SRR13934436,miRNA-Seq,75,1935362700,PRJNA713778,SAMN18261266,592034764,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313611,GSM5159751,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:39:00Z,1,GSM5159751,Blood plasma,SRP310247,ALS,enrolment,
SRR13934437,miRNA-Seq,47,382189668,PRJNA713778,SAMN18261265,164832118,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313612,GSM5159752,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159752,Blood plasma,SRP310247,ALS,enrolment,
SRR13934438,miRNA-Seq,75,1684181100,PRJNA713778,SAMN18261264,515909179,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313613,GSM5159753,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159753,Blood plasma,SRP310247,ALS,enrolment,
SRR13934439,miRNA-Seq,75,1107347925,PRJNA713778,SAMN18261263,345394513,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313614,GSM5159754,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159754,Blood plasma,SRP310247,ALS,enrolment,
SRR13934440,miRNA-Seq,48,155689652,PRJNA713778,SAMN18261262,66346501,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313615,GSM5159755,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159755,Blood plasma,SRP310247,ALS,enrolment,
SRR13934441,miRNA-Seq,75,1695859950,PRJNA713778,SAMN18261261,519196691,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313616,GSM5159756,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159756,Blood plasma,SRP310247,ALS,enrolment,
SRR13934442,miRNA-Seq,75,875785575,PRJNA713778,SAMN18261260,313162973,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313617,GSM5159757,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159757,Blood plasma,SRP310247,ALS,enrolment,
SRR13934443,miRNA-Seq,51,740530694,PRJNA713778,SAMN18261259,318116888,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313618,GSM5159758,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159758,Blood plasma,SRP310247,ALS,enrolment,
SRR13934444,miRNA-Seq,48,353693918,PRJNA713778,SAMN18261258,151439996,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313619,GSM5159759,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159759,Blood plasma,SRP310247,ALS,enrolment,
SRR13934445,miRNA-Seq,75,1721213025,PRJNA713778,SAMN18261257,530756959,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313620,GSM5159760,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159760,Blood plasma,SRP310247,ALS,enrolment,
SRR13934446,miRNA-Seq,50,367038438,PRJNA713778,SAMN18261256,156794280,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313621,GSM5159761,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159761,Blood plasma,SRP310247,ALS,enrolment,
SRR13934447,miRNA-Seq,75,792198150,PRJNA713778,SAMN18261255,245507252,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313622,GSM5159762,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159762,Blood plasma,SRP310247,ALS,enrolment,
SRR13934448,miRNA-Seq,75,1551340200,PRJNA713778,SAMN18261254,483769354,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313623,GSM5159763,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159763,Blood plasma,SRP310247,ALS,enrolment,
SRR13934449,miRNA-Seq,75,464091225,PRJNA713778,SAMN18261253,167506146,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313624,GSM5159764,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159764,Blood plasma,SRP310247,ALS,enrolment,
SRR13934450,miRNA-Seq,75,429542325,PRJNA713778,SAMN18261252,157794897,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313625,GSM5159765,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159765,Blood plasma,SRP310247,ALS,enrolment,
SRR13934451,miRNA-Seq,50,605266499,PRJNA713778,SAMN18261251,261159121,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313626,GSM5159766,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159766,Blood plasma,SRP310247,ALS,enrolment,
SRR13934452,miRNA-Seq,75,1555497300,PRJNA713778,SAMN18261250,475957713,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313627,GSM5159767,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159767,Blood plasma,SRP310247,ALS,enrolment,
SRR13934453,miRNA-Seq,75,1766317725,PRJNA713778,SAMN18261249,534779485,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313628,GSM5159768,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159768,Blood plasma,SRP310247,ALS,enrolment,
SRR13934454,miRNA-Seq,75,899604525,PRJNA713778,SAMN18261248,355650135,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313629,GSM5159769,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159769,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934455,miRNA-Seq,75,1078653300,PRJNA713778,SAMN18261247,424560418,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313630,GSM5159770,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159770,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934456,miRNA-Seq,75,1016501025,PRJNA713778,SAMN18261246,399628999,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313631,GSM5159771,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159771,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934457,miRNA-Seq,75,974749500,PRJNA713778,SAMN18261245,386280252,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313632,GSM5159772,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159772,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934458,miRNA-Seq,75,1172409525,PRJNA713778,SAMN18261244,450941955,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313633,GSM5159773,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159773,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934459,miRNA-Seq,75,409701975,PRJNA713778,SAMN18261243,163952281,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313634,GSM5159774,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159774,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934460,miRNA-Seq,75,1883263875,PRJNA713778,SAMN18261242,735640092,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313635,GSM5159775,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:40:00Z,1,GSM5159775,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934461,miRNA-Seq,75,1188844275,PRJNA713778,SAMN18261241,467251351,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313636,GSM5159776,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159776,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934462,miRNA-Seq,75,1762270650,PRJNA713778,SAMN18261240,691930470,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313637,GSM5159777,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159777,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934463,miRNA-Seq,75,749971275,PRJNA713778,SAMN18261237,299251051,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313638,GSM5159778,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159778,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934464,miRNA-Seq,75,440250825,PRJNA713778,SAMN18261228,172227202,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313639,GSM5159779,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159779,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934465,miRNA-Seq,75,545660025,PRJNA713778,SAMN18261219,213272943,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313640,GSM5159780,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159780,Blood plasma,SRP310247,ALS,longitudinal_4,
